detail_id,order_id,dishes_id,logicprn_name,parent_class_name,dishes_name,itemis_add,counts,amounts,cost,place_order_time,discount_amt,discount_reason,kick_back,add_inprice,add_info,bar_code,picture_file,emp_id
5701,1276,610011,,,白饭/大碗,0,1,10,,2016/8/1420:29:00,,,,0,,,caipu/601005.jpg,1516
4059,522,609970,,,麻辣小龙虾,0,1,99,,2016/8/1420:36:00,,,,0,,,caipu/101006.jpg,1379
5941,1296,610063,,,蒜香辣花甲,0,1,45,,2016/8/1420:36:00,,,,0,,,caipu/104002.jpg,1122
4060,522,609952,,,美妙绝伦之白莲花,0,1,29,,2016/8/1420:37:00,,,,0,,,caipu/303003.jpg,1379
5945,1296,609932,,,爆炒猪肝,0,1,68,,2016/8/1420:38:00,,,,0,,,caipu/203003.jpg,1122
5944,1296,610022,,,杭椒鸡珍,0,1,58,,2016/8/1420:38:00,,,,0,,,caipu/204005.jpg,1122
4061,522,610048,,,拌土豆丝,0,1,25,,2016/8/1420:38:00,,,,0,,,caipu/301002.jpg,1379
4062,522,609947,,,北冰洋汽水,0,2,5,,2016/8/1420:39:00,,,,0,,,caipu/404003.jpg,1379
4063,522,610010,,,白饭/小碗,0,2,1,,2016/8/1420:40:00,,,,0,,,caipu/601004.jpg,1379
5947,1296,610049,,,爆炒双丝,0,1,35,,2016/8/1420:41:00,,,,0,,,caipu/301003.jpg,1122
5948,1296,610050,,,番茄甘蓝,0,1,33,,2016/8/1420:45:00,,,,0,,,caipu/301004.jpg,1122
5949,1296,610008,,,五色糯米饭(七色),0,1,35,,2016/8/1420:48:00,,,,0,,,caipu/601002.jpg,1122
5499,1257,609966,,,芝士烩波士顿龙虾,0,1,175,,2016/8/1420:51:00,,,,0,,,caipu/101001.jpg,1566
5500,1257,609962,,,倒立蒸梭子蟹,0,1,169,,2016/8/1420:54:00,,,,0,,,caipu/102002.jpg,1566
5501,1257,609941,,,清蒸海鱼,0,1,78,,2016/8/1420:55:00,,,,0,,,caipu/103002.jpg,1566
5502,1257,610062,,,蒜蓉生蚝,0,1,49,,2016/8/1420:55:00,,,,0,,,caipu/104001.jpg,1566
8182,904,610063,,,蒜香辣花甲,0,1,45,,2016/8/1420:55:00,,,,0,,,caipu/104002.jpg,1420
5503,1257,610040,,,海带结豆腐汤,0,1,30,,2016/8/1420:55:00,,,,0,,,caipu/105004.jpg,1566
8185,904,610014,,,金玉良缘,0,1,30,,2016/8/1420:56:00,,,,0,,,caipu/302003.jpg,1420
8183,904,609944,,,水煮鱼,0,1,65,,2016/8/1420:56:00,,,,0,,,caipu/103005.jpg,1420
5507,1257,609959,,,小炒羊腰,0,1,36,,2016/8/1420:56:00,,,,0,,,caipu/202005.jpg,1566
5504,1257,609978,,,爆炒鳝碌,0,1,55,,2016/8/1420:56:00,,,,0,,,caipu/106003.jpg,1566
8184,904,609953,,,凉拌菠菜,0,1,27,,2016/8/1420:56:00,,,,0,,,caipu/303004.jpg,1420
4520,1181,609942,,,辣炒鱿鱼,0,1,58,,2016/8/1420:56:00,,,,0,,,caipu/103003.jpg,1604
5510,1257,609930,,,豌豆薯仔猪骨汤,0,1,39,,2016/8/1420:57:00,,,,0,,,caipu/203001.jpg,1566
5509,1257,609992,,,番茄炖牛腩,0,1,35,,2016/8/1420:57:00,,,,0,,,caipu/201002.jpg,1566
4521,1181,609941,,,清蒸海鱼,0,1,78,,2016/8/1420:57:00,,,,0,,,caipu/103002.jpg,1604
8188,904,610047,,,西瓜胡萝卜沙拉,0,1,26,,2016/8/1420:58:00,,,,0,,,caipu/301001.jpg,1420
4523,1181,610063,,,蒜香辣花甲,0,1,45,,2016/8/1420:58:00,,,,0,,,caipu/104002.jpg,1604
4522,1181,609944,,,水煮鱼,0,1,65,,2016/8/1420:58:00,,,,0,,,caipu/103005.jpg,1604
5511,1257,609931,,,焖猪手,0,1,58,,2016/8/1420:58:00,,,,0,,,caipu/203002.jpg,1566
8186,904,610015,,,葱油凉拌藕片,0,1,30,,2016/8/1420:58:00,,,,0,,,caipu/302004.jpg,1420
5512,1257,610019,,,白斩鸡,0,1,88,,2016/8/1420:59:00,,,,0,,,caipu/204002.jpg,1566
5513,1257,610024,,,红酒土豆烧鸭腿,0,1,48,,2016/8/1420:59:00,,,,0,,,caipu/204007.jpg,1566
4527,1181,610020,,,泡椒凤爪,0,1,58,,2016/8/1420:59:00,,,,0,,,caipu/204003.jpg,1604
4525,1181,609957,,,蒙古烤羊腿,0,1,48,,2016/8/1420:59:00,,,,0,,,caipu/202003.jpg,1604
4524,1181,610039,,,培根紫菜卷,0,1,30,,2016/8/1420:59:00,,,,0,,,caipu/105003.jpg,1604
4526,1181,610018,,,照烧鸡腿,0,1,16,,2016/8/1420:59:00,,,,0,,,caipu/204001.jpg,1604
8189,904,610012,,,香菇鹌鹑蛋,0,1,39,,2016/8/1420:59:00,,,,0,,,caipu/302001.jpg,1420
4528,1181,610021,,,爆炒鸡翅,0,1,56,,2016/8/1421:00:00,,,,0,,,caipu/204004.jpg,1604
4529,1181,610015,,,葱油凉拌藕片,0,1,30,,2016/8/1421:01:00,,,,0,,,caipu/302004.jpg,1604
8190,904,610008,,,五色糯米饭(七色),0,1,35,,2016/8/1421:02:00,,,,0,,,caipu/601002.jpg,1420
5518,1257,610069,,,50度古井贡酒,0,1,90,,2016/8/1421:02:00,,,,0,,,caipu/401002.jpg,1566
8193,904,609949,,,意文柠檬汁,0,1,13,,2016/8/1421:03:00,,,,0,,,caipu/404005.jpg,1420
5520,1257,610007,,,桂圆肉红豆八宝饭,0,1,39,,2016/8/1421:04:00,,,,0,,,caipu/601001.jpg,1566
4530,1181,610050,,,番茄甘蓝,0,1,33,,2016/8/1421:04:00,,,,0,,,caipu/301004.jpg,1604
3509,1098,609942,,,辣炒鱿鱼,0,1,58,,2016/8/1421:04:00,,,,0,,,caipu/103003.jpg,1560
4532,1181,610030,,,番茄有机花菜,0,1,32,,2016/8/1421:05:00,,,,0,,,caipu/304004.jpg,1604
4159,1151,609940,,,清蒸蝶鱼,0,1,56,,2016/8/1421:05:00,,,,0,,,caipu/103001.jpg,1363
4160,1151,609963,,,盘蟹蒸蛋,0,1,55,,2016/8/1421:05:00,,,,0,,,caipu/102003.jpg,1363
4531,1181,610049,,,爆炒双丝,0,1,35,,2016/8/1421:05:00,,,,0,,,caipu/301003.jpg,1604
3059,1057,609967,,,香酥两吃大虾,0,1,89,,2016/8/1421:06:00,,,,0,,,caipu/101002.jpg,1551
4163,1151,609966,,,芝士烩波士顿龙虾,0,1,175,,2016/8/1421:06:00,,,,0,,,caipu/101001.jpg,1363
4533,1181,610046,,,青炒扁豆,0,1,28,,2016/8/1421:06:00,,,,0,,,caipu/305005.jpg,1604
4166,1151,609931,,,焖猪手,0,1,58,,2016/8/1421:06:00,,,,0,,,caipu/203002.jpg,1363
4167,1151,610019,,,白斩鸡,0,1,88,,2016/8/1421:06:00,,,,0,,,caipu/204002.jpg,1363
4162,1151,609962,,,倒立蒸梭子蟹,0,1,169,,2016/8/1421:06:00,,,,0,,,caipu/102002.jpg,1363
4534,1181,610043,,,肉丁茄子,0,1,39,,2016/8/1421:06:00,,,,0,,,caipu/305002.jpg,1604
4169,1151,609981,,,桂圆枸杞鸽子汤,0,2,48,,2016/8/1421:06:00,,,,0,,,caipu/205001.jpg,1363
4175,1151,609983,,,干锅田鸡,0,1,88,,2016/8/1421:07:00,,,,0,,,caipu/205003.jpg,1363
4535,1181,609946,,,谷稻小庄,0,1,38,,2016/8/1421:07:00,,,,0,,,caipu/404002.jpg,1604
3062,1057,610011,,,白饭/大碗,0,1,10,,2016/8/1421:07:00,,,,0,,,caipu/601005.jpg,1551
3518,1098,610025,,,番茄蛋汤,0,1,25,,2016/8/1421:08:00,,,,0,,,caipu/204008.jpg,1560
4177,1151,610011,,,白饭/大碗,0,1,10,,2016/8/1421:08:00,,,,0,,,caipu/601005.jpg,1363
4179,1151,610015,,,葱油凉拌藕片,0,1,30,,2016/8/1421:08:00,,,,0,,,caipu/302004.jpg,1363
4181,1151,610017,,,酸辣藕丁,0,1,33,,2016/8/1421:08:00,,,,0,,,caipu/302006.jpg,1363
4536,1181,609949,,,意文柠檬汁,0,1,13,,2016/8/1421:08:00,,,,0,,,caipu/404005.jpg,1604
4180,1151,609953,,,凉拌菠菜,0,1,27,,2016/8/1421:08:00,,,,0,,,caipu/303004.jpg,1363
4183,1151,610013,,,番茄炖秋葵,0,1,35,,2016/8/1421:08:00,,,,0,,,caipu/302002.jpg,1363
4537,1181,609945,,,农夫山泉NFC果汁100%橙汁,0,2,6,,2016/8/1421:08:00,,,,0,,,caipu/404001.jpg,1604
4184,1151,609949,,,意文柠檬汁,0,1,13,,2016/8/1421:09:00,,,,0,,,caipu/404005.jpg,1363
4538,1181,610006,,,咖啡奶香面包,0,1,16,,2016/8/1421:09:00,,,,0,,,caipu/503005.jpg,1604
4539,1181,610003,,,蒜香包,0,1,13,,2016/8/1421:10:00,,,,0,,,caipu/503002.jpg,1604
4541,1181,609937,,,冰糖红豆薏米粥,0,2,15,,2016/8/1421:10:00,,,,0,,,caipu/602003.jpg,1604
4540,1181,610011,,,白饭/大碗,0,1,10,,2016/8/1421:10:00,,,,0,,,caipu/601005.jpg,1604
4542,1181,610000,,,酸辣汤面,0,1,16,,2016/8/1421:11:00,,,,0,,,caipu/603004.jpg,1604
3521,1098,610031,,,糖醋蕃茄溜青花,0,1,33,,2016/8/1421:13:00,,,,0,,,caipu/304005.jpg,1560
3527,1098,610053,,,蛋挞,0,2,8,,2016/8/1421:14:00,,,,0,,,caipu/501002.jpg,1560
3525,1098,609953,,,凉拌菠菜,0,1,27,,2016/8/1421:14:00,,,,0,,,caipu/303004.jpg,1560
3183,1073,610037,,,辣炒海带丝,0,1,19,,2016/8/1421:14:00,,,,0,,,caipu/105001.jpg,1415
3065,1057,609932,,,爆炒猪肝,0,1,68,,2016/8/1421:14:00,,,,0,,,caipu/203003.jpg,1551
3067,1057,609954,,,凉拌蒜蓉西兰花,0,1,29,,2016/8/1421:16:00,,,,0,,,caipu/304001.jpg,1551
3186,1073,609975,,,一品香酥藕,0,1,10,,2016/8/1421:17:00,,,,0,,,caipu/502005.jpg,1415
3530,1098,610009,,,黑米恋上葡萄,0,1,33,,2016/8/1421:17:00,,,,0,,,caipu/601003.jpg,1560
3184,1073,609946,,,谷稻小庄,0,1,38,,2016/8/1421:17:00,,,,0,,,caipu/404002.jpg,1415
3191,1073,610013,,,番茄炖秋葵,0,1,35,,2016/8/1421:18:00,,,,0,,,caipu/302002.jpg,1415
6449,745,609966,,,芝士烩波士顿龙虾,0,1,175,,2016/8/1421:18:00,,,,0,,,caipu/101001.jpg,1549
3538,1098,609987,,,蓝带啤酒罐装,0,2,9,,2016/8/1421:18:00,,,,0,,,caipu/403002.jpg,1560
6450,745,609980,,,三丝鳝鱼,0,1,55,,2016/8/1421:18:00,,,,0,,,caipu/106005.jpg,1549
3188,1073,610008,,,五色糯米饭(七色),0,1,35,,2016/8/1421:18:00,,,,0,,,caipu/601002.jpg,1415
6451,745,609941,,,清蒸海鱼,0,1,78,,2016/8/1421:20:00,,,,0,,,caipu/103002.jpg,1549
3198,1073,609981,,,桂圆枸杞鸽子汤,0,1,48,,2016/8/1421:21:00,,,,0,,,caipu/205001.jpg,1415
3194,1073,609962,,,倒立蒸梭子蟹,0,1,169,,2016/8/1421:21:00,,,,0,,,caipu/102002.jpg,1415
6452,745,609932,,,爆炒猪肝,0,1,68,,2016/8/1421:22:00,,,,0,,,caipu/203003.jpg,1549
3202,1073,610054,,,不加一滴油的酸奶蛋糕,0,1,7,,2016/8/1421:22:00,,,,0,,,caipu/501003.jpg,1415
6453,745,610049,,,爆炒双丝,0,1,35,,2016/8/1421:22:00,,,,0,,,caipu/301003.jpg,1549
3204,1073,609939,,,香菇鸡肉粥,0,1,15,,2016/8/1421:23:00,,,,0,,,caipu/602005.jpg,1415
6454,745,610043,,,肉丁茄子,0,1,39,,2016/8/1421:23:00,,,,0,,,caipu/305002.jpg,1549
6455,745,609931,,,焖猪手,0,1,58,,2016/8/1421:24:00,,,,0,,,caipu/203002.jpg,1549
6456,745,610069,,,50度古井贡酒,0,1,90,,2016/8/1421:24:00,,,,0,,,caipu/401002.jpg,1549
3209,1073,609933,,,自制猪肉脯,0,1,48,,2016/8/1421:24:00,,,,0,,,caipu/203004.jpg,1415
3207,1073,610043,,,肉丁茄子,0,1,39,,2016/8/1421:24:00,,,,0,,,caipu/305002.jpg,1415
3213,1073,610070,,,52度泸州老窖,0,1,159,,2016/8/1421:25:00,,,,0,,,caipu/401003.jpg,1415
3215,1073,610019,,,白斩鸡,0,1,88,,2016/8/1421:25:00,,,,0,,,caipu/204002.jpg,1415
3214,1073,609952,,,美妙绝伦之白莲花,0,1,29,,2016/8/1421:25:00,,,,0,,,caipu/303003.jpg,1415
6457,745,610011,,,白饭/大碗,0,2,10,,2016/8/1421:26:00,,,,0,,,caipu/601005.jpg,1549
6458,745,609974,,,南瓜枸杞小饼干,0,1,19,,2016/8/1421:26:00,,,,0,,,caipu/502004.jpg,1549
6459,745,610004,,,南瓜芝士包,0,1,10,,2016/8/1421:27:00,,,,0,,,caipu/503003.jpg,1549
6460,745,610070,,,52度泸州老窖,0,1,159,,2016/8/1421:27:00,,,,0,,,caipu/401003.jpg,1549
3216,1073,609955,,,红酒炖羊肉,0,1,108,,2016/8/1421:27:00,,,,0,,,caipu/202001.jpg,1415
6461,745,609965,,,葱姜炒蟹,0,1,109,,2016/8/1421:28:00,,,,0,,,caipu/102005.jpg,1549
4382,1168,609957,,,蒙古烤羊腿,0,1,48,,2016/8/1421:31:00,,,,0,,,caipu/202003.jpg,1548
4383,1168,610047,,,西瓜胡萝卜沙拉,0,1,26,,2016/8/1421:32:00,,,,0,,,caipu/301001.jpg,1548
4384,1168,609952,,,美妙绝伦之白莲花,0,1,29,,2016/8/1421:33:00,,,,0,,,caipu/303003.jpg,1548
4385,1168,609949,,,意文柠檬汁,0,1,13,,2016/8/1421:34:00,,,,0,,,caipu/404005.jpg,1548
2834,1035,609967,,,香酥两吃大虾,0,1,89,,2016/8/1421:35:00,,,,0,,,caipu/101002.jpg,1549
4386,1168,610056,,,纸杯蛋糕,0,1,8,,2016/8/1421:35:00,,,,0,,,caipu/501005.jpg,1548
4388,1168,609935,,,山药养生粥,0,1,19,,2016/8/1421:35:00,,,,0,,,caipu/602001.jpg,1548
4387,1168,610053,,,蛋挞,0,1,8,,2016/8/1421:35:00,,,,0,,,caipu/501002.jpg,1548
4389,1168,609937,,,冰糖红豆薏米粥,0,1,15,,2016/8/1421:36:00,,,,0,,,caipu/602003.jpg,1548
5979,701,610064,,,花蛤蒸蛋,0,1,37,,2016/8/1421:37:00,,,,0,,,caipu/104003.jpg,1550
5980,701,610028,,,培根花菜,0,1,35,,2016/8/1421:38:00,,,,0,,,caipu/304002.jpg,1550
4390,1168,610010,,,白饭/小碗,0,2,1,,2016/8/1421:38:00,,,,0,,,caipu/601004.jpg,1548
2835,1035,609945,,,农夫山泉NFC果汁100%橙汁,0,1,6,,2016/8/1421:39:00,,,,0,,,caipu/404001.jpg,1549
5981,701,610019,,,白斩鸡,0,1,88,,2016/8/1421:40:00,,,,0,,,caipu/204002.jpg,1550
3174,1071,610034,,,法国波尔多AOC干红葡萄酒原,0,2,159,,2016/8/1421:41:00,,,,0,,,caipu/402003.jpg,1165
3173,1071,609930,,,豌豆薯仔猪骨汤,0,10,39,,2016/8/1421:41:00,,,,0,,,caipu/203001.jpg,1165
5984,701,609950,,,大蒜苋菜,0,1,30,,2016/8/1421:41:00,,,,0,,,caipu/303001.jpg,1550
5982,701,609930,,,豌豆薯仔猪骨汤,0,1,39,,2016/8/1421:41:00,,,,0,,,caipu/203001.jpg,1550
5983,701,609946,,,谷稻小庄,0,1,38,,2016/8/1421:41:00,,,,0,,,caipu/404002.jpg,1550
3172,1071,610011,,,白饭/大碗,0,4,10,,2016/8/1421:41:00,,,,0,,,caipu/601005.jpg,1165
3175,1071,609957,,,蒙古烤羊腿,0,4,48,,2016/8/1421:42:00,,,,0,,,caipu/202003.jpg,1165
3177,1071,609955,,,红酒炖羊肉,0,1,108,,2016/8/1421:42:00,,,,0,,,caipu/202001.jpg,1165
5985,701,609949,,,意文柠檬汁,0,1,13,,2016/8/1421:43:00,,,,0,,,caipu/404005.jpg,1550
3179,1071,609953,,,凉拌菠菜,0,1,27,,2016/8/1421:43:00,,,,0,,,caipu/303004.jpg,1165
5986,701,609975,,,一品香酥藕,0,1,10,,2016/8/1421:43:00,,,,0,,,caipu/502005.jpg,1550
5987,701,609942,,,辣炒鱿鱼,0,1,58,,2016/8/1421:44:00,,,,0,,,caipu/103003.jpg,1550
3180,1071,609951,,,炝炒大白菜,0,1,29,,2016/8/1421:44:00,,,,0,,,caipu/303002.jpg,1165
5988,701,610008,,,五色糯米饭(七色),0,1,35,,2016/8/1421:44:00,,,,0,,,caipu/601002.jpg,1550
3185,1071,609993,,,百里香奶油烤红酒牛肉,0,1,178,,2016/8/1421:44:00,,,,0,,,caipu/111.jpg,1165
5989,701,609933,,,自制猪肉脯,0,1,48,,2016/8/1421:47:00,,,,0,,,caipu/203004.jpg,1550
4047,1143,609991,,,香烤牛排,0,1,55,,2016/8/1421:57:00,,,,0,,,caipu/201001.jpg,1158
4048,1143,609995,,,党参黄芪炖牛尾,0,1,35,,2016/8/1421:58:00,,,,0,,,caipu/201005.jpg,1158
4049,1143,609959,,,小炒羊腰,0,1,36,,2016/8/1421:59:00,,,,0,,,caipu/202005.jpg,1158
4051,1143,609934,,,芹菜炒腰花,0,1,18,,2016/8/1421:59:00,,,,0,,,caipu/203005.jpg,1158
4053,1143,610004,,,南瓜芝士包,0,1,10,,2016/8/1422:04:00,,,,0,,,caipu/503003.jpg,1158
4054,1143,609939,,,香菇鸡肉粥,0,1,15,,2016/8/1422:08:00,,,,0,,,caipu/602005.jpg,1158
4055,1143,609950,,,大蒜苋菜,0,1,30,,2016/8/1422:09:00,,,,0,,,caipu/303001.jpg,1158
831,162,609966,,,芝士烩波士顿龙虾,0,1,175,,2016/8/1511:17:00,,,,0,,,caipu/101001.jpg,1538
832,162,609970,,,麻辣小龙虾,0,1,99,,2016/8/1511:19:00,,,,0,,,caipu/101006.jpg,1538
833,162,609961,,,姜葱炒花蟹,0,2,45,,2016/8/1511:22:00,,,,0,,,caipu/102001.jpg,1538
834,162,609944,,,水煮鱼,0,1,65,,2016/8/1511:24:00,,,,0,,,caipu/103005.jpg,1538
835,162,609707,,,百里香奶油烤紅酒牛肉,0,1,178,,2016/8/1511:25:00,,,,0,,,caipu/201001.jpg,1538
838,162,610012,,,香菇鹌鹑蛋,0,1,39,,2016/8/1511:26:00,,,,0,,,caipu/302001.jpg,1538
837,162,610048,,,拌土豆丝,0,1,25,,2016/8/1511:26:00,,,,0,,,caipu/301002.jpg,1538
836,162,609931,,,焖猪手,0,1,58,,2016/8/1511:26:00,,,,0,,,caipu/203002.jpg,1538
839,162,610072,,,53度茅台,0,1,128,,2016/8/1511:27:00,,,,0,,,caipu/401005.jpg,1538
840,162,610036,,,路易拉菲红酒干红,0,1,158,,2016/8/1511:28:00,,,,0,,,caipu/402005.jpg,1538
841,162,609949,,,意文柠檬汁,0,1,13,,2016/8/1511:30:00,,,,0,,,caipu/404005.jpg,1538
842,162,610053,,,蛋挞,0,2,8,,2016/8/1511:31:00,,,,0,,,caipu/501002.jpg,1538
1742,277,609940,,,清蒸蝶鱼,0,1,56,,2016/8/1511:31:00,,,,0,,,caipu/103001.jpg,1231
843,162,610052,,,黄油曲奇饼干,0,2,16,,2016/8/1511:32:00,,,,0,,,caipu/501001.jpg,1538
845,162,610011,,,白饭/大碗,0,1,10,,2016/8/1511:33:00,,,,0,,,caipu/601005.jpg,1538
849,162,609939,,,香菇鸡肉粥,0,1,15,,2016/8/1511:35:00,,,,0,,,caipu/602005.jpg,1538
1746,277,610020,,,泡椒凤爪,0,1,58,,2016/8/1511:40:00,,,,0,,,caipu/204003.jpg,1231
1752,277,610031,,,糖醋蕃茄溜青花,0,1,33,,2016/8/1511:42:00,,,,0,,,caipu/304005.jpg,1231
1757,277,610010,,,白饭/小碗,0,2,1,,2016/8/1511:46:00,,,,0,,,caipu/601004.jpg,1231
917,173,609970,,,麻辣小龙虾,0,1,99,,2016/8/1512:12:00,,,,0,,,caipu/101006.jpg,1486
919,173,610012,,,香菇鹌鹑蛋,0,1,39,,2016/8/1512:15:00,,,,0,,,caipu/302001.jpg,1486
918,173,609931,,,焖猪手,0,1,58,,2016/8/1512:15:00,,,,0,,,caipu/203002.jpg,1486
920,173,610015,,,葱油凉拌藕片,0,1,30,,2016/8/1512:17:00,,,,0,,,caipu/302004.jpg,1486
921,173,609988,,,百威啤酒罐装,0,6,6,,2016/8/1512:17:00,,,,0,,,caipu/403003.jpg,1486
922,173,610007,,,桂圆肉红豆八宝饭,0,1,39,,2016/8/1512:18:00,,,,0,,,caipu/601001.jpg,1486
923,173,610008,,,五色糯米饭(七色),0,1,35,,2016/8/1512:23:00,,,,0,,,caipu/601002.jpg,1486
1761,280,609970,,,麻辣小龙虾,0,1,99,,2016/8/1512:27:00,,,,0,,,caipu/101006.jpg,1522
1762,280,609947,,,北冰洋汽水,0,2,5,,2016/8/1512:30:00,,,,0,,,caipu/404003.jpg,1522
1764,280,609981,,,桂圆枸杞鸽子汤,0,1,48,,2016/8/1512:32:00,,,,0,,,caipu/205001.jpg,1522
1765,280,609938,,,小米南瓜粥,0,1,13,,2016/8/1512:43:00,,,,0,,,caipu/602004.jpg,1522
1709,272,610047,,,西瓜胡萝卜沙拉,0,1,26,,2016/8/1512:59:00,,,,0,,,caipu/301001.jpg,1007
1710,272,610048,,,拌土豆丝,0,1,25,,2016/8/1513:00:00,,,,0,,,caipu/301002.jpg,1007
1712,272,610014,,,金玉良缘,0,1,30,,2016/8/1513:00:00,,,,0,,,caipu/302003.jpg,1007
1711,272,610012,,,香菇鹌鹑蛋,0,1,39,,2016/8/1513:00:00,,,,0,,,caipu/302001.jpg,1007
1713,272,609991,,,香烤牛排,0,1,55,,2016/8/1513:02:00,,,,0,,,caipu/201001.jpg,1007
1714,272,609992,,,番茄炖牛腩,0,1,35,,2016/8/1513:02:00,,,,0,,,caipu/201002.jpg,1007
1718,272,610070,,,52度泸州老窖,0,1,159,,2016/8/1513:03:00,,,,0,,,caipu/401003.jpg,1007
1719,272,610052,,,黄油曲奇饼干,0,1,16,,2016/8/1513:03:00,,,,0,,,caipu/501001.jpg,1007
1715,272,609995,,,党参黄芪炖牛尾,0,1,35,,2016/8/1513:03:00,,,,0,,,caipu/201005.jpg,1007
1720,272,610053,,,蛋挞,0,1,8,,2016/8/1513:04:00,,,,0,,,caipu/501002.jpg,1007
1721,272,609975,,,一品香酥藕,0,1,10,,2016/8/1513:04:00,,,,0,,,caipu/502005.jpg,1007
1722,272,609936,,,皮蛋瘦肉粥,0,1,16,,2016/8/1513:05:00,,,,0,,,caipu/602002.jpg,1007
1723,272,609937,,,冰糖红豆薏米粥,0,1,15,,2016/8/1513:05:00,,,,0,,,caipu/602003.jpg,1007
6069,715,610023,,,啤酒鸭,0,1,48,,2016/8/1517:04:00,,,,0,,,caipu/204006.jpg,1334
6071,715,610043,,,肉丁茄子,0,1,39,,2016/8/1517:06:00,,,,0,,,caipu/305002.jpg,1334
6073,715,610035,,,黄尾袋鼠西拉子红葡萄酒,0,1,46,,2016/8/1517:10:00,,,,0,,,caipu/402004.jpg,1334
6076,715,610010,,,白饭/小碗,0,2,1,,2016/8/1517:15:00,,,,0,,,caipu/601004.jpg,1334
6078,715,610053,,,蛋挞,0,1,8,,2016/8/1517:18:00,,,,0,,,caipu/501002.jpg,1334
4320,550,609943,,,剁椒鱼头,0,1,55,,2016/8/1517:46:00,,,,0,,,caipu/103004.jpg,1118
4322,550,609948,,,露露无糖杏仁露,0,1,7,,2016/8/1517:47:00,,,,0,,,caipu/404004.jpg,1118
4325,550,610050,,,番茄甘蓝,0,1,33,,2016/8/1517:50:00,,,,0,,,caipu/301004.jpg,1118
4330,550,610010,,,白饭/小碗,0,1,1,,2016/8/1517:54:00,,,,0,,,caipu/601004.jpg,1118
4250,544,609941,,,清蒸海鱼,0,1,78,,2016/8/1517:55:00,,,,0,,,caipu/103002.jpg,1084
6555,754,609994,,,独家薄荷鲜虾牛肉卷,0,1,45,,2016/8/1517:56:00,,,,0,,,caipu/201004.jpg,1149
6554,754,609995,,,党参黄芪炖牛尾,0,1,35,,2016/8/1517:56:00,,,,0,,,caipu/201005.jpg,1149
4251,544,610012,,,香菇鹌鹑蛋,0,1,39,,2016/8/1517:56:00,,,,0,,,caipu/302001.jpg,1084
6556,754,610012,,,香菇鹌鹑蛋,0,1,39,,2016/8/1517:57:00,,,,0,,,caipu/302001.jpg,1149
4334,550,609992,,,番茄炖牛腩,0,1,35,,2016/8/1517:59:00,,,,0,,,caipu/201002.jpg,1118
4254,544,610021,,,爆炒鸡翅,0,1,56,,2016/8/1518:00:00,,,,0,,,caipu/204004.jpg,1084
4341,550,609949,,,意文柠檬汁,0,1,13,,2016/8/1518:00:00,,,,0,,,caipu/404005.jpg,1118
6557,754,610015,,,葱油凉拌藕片,0,1,30,,2016/8/1518:02:00,,,,0,,,caipu/302004.jpg,1149
4346,550,610003,,,蒜香包,0,1,13,,2016/8/1518:02:00,,,,0,,,caipu/503002.jpg,1118
4255,544,609946,,,谷稻小庄,0,1,38,,2016/8/1518:03:00,,,,0,,,caipu/404002.jpg,1084
4257,544,610009,,,黑米恋上葡萄,0,1,33,,2016/8/1518:04:00,,,,0,,,caipu/601003.jpg,1084
4256,544,610054,,,不加一滴油的酸奶蛋糕,0,1,7,,2016/8/1518:04:00,,,,0,,,caipu/501003.jpg,1084
6559,754,609946,,,谷稻小庄,0,1,38,,2016/8/1518:07:00,,,,0,,,caipu/404002.jpg,1149
6560,754,609975,,,一品香酥藕,0,1,10,,2016/8/1518:07:00,,,,0,,,caipu/502005.jpg,1149
6558,754,610016,,,五彩藕苗,0,1,35,,2016/8/1518:07:00,,,,0,,,caipu/302005.jpg,1149
4259,544,609997,,,打卤面,0,1,26,,2016/8/1518:07:00,,,,0,,,caipu/603001.jpg,1084
6563,754,610008,,,五色糯米饭(七色),0,1,35,,2016/8/1518:09:00,,,,0,,,caipu/601002.jpg,1149
6564,754,609998,,,清爽拌凉面,0,1,15,,2016/8/1518:13:00,,,,0,,,caipu/603002.jpg,1149
6567,754,609969,,,香辣腐乳炒虾,0,1,56,,2016/8/1518:14:00,,,,0,,,caipu/101004.jpg,1149
5381,648,609944,,,水煮鱼,0,1,65,,2016/8/1518:36:00,,,,0,,,caipu/103005.jpg,1097
5384,648,609950,,,大蒜苋菜,0,1,30,,2016/8/1518:36:00,,,,0,,,caipu/303001.jpg,1097
5387,648,610038,,,芝麻烤紫菜,0,1,25,,2016/8/1518:36:00,,,,0,,,caipu/105002.jpg,1097
5386,648,610036,,,路易拉菲红酒干红,0,1,158,,2016/8/1518:36:00,,,,0,,,caipu/402005.jpg,1097
5385,648,609960,,,白胡椒胡萝卜羊肉汤,0,1,35,,2016/8/1518:36:00,,,,0,,,caipu/202006.jpg,1097
5383,648,609953,,,凉拌菠菜,0,1,27,,2016/8/1518:36:00,,,,0,,,caipu/303004.jpg,1097
5382,648,609993,,,百里香奶油烤红酒牛肉,0,1,178,,2016/8/1518:36:00,,,,0,,,caipu/111.jpg,1097
5388,648,610061,,,牛肉鸡蛋肠粉,0,1,20,,2016/8/1518:37:00,,,,0,,,caipu/604005.jpg,1097
5389,648,610053,,,蛋挞,0,1,8,,2016/8/1518:37:00,,,,0,,,caipu/501002.jpg,1097
